timestamp,site_id,temperature_F,energy_kWh
2024-02-26 03:00:00,SITE_A,73.6,76.8
2024-02-26 04:00:00,SITE_A,74.2,77.83
2024-02-26 05:00:00,SITE_A,83.9,90.56
2024-02-26 06:00:00,SITE_A,71.2,74.49
2024-02-26 07:00:00,SITE_A,74.3,85.56
2024-02-26 08:00:00,SITE_A,53.0,62.19
2024-02-26 09:00:00,SITE_A,86.3,94.39
2024-02-26 10:00:00,SITE_A,75.5,78.93
2024-02-26 11:00:00,SITE_A,71.5,69.04
2024-02-26 12:00:00,SITE_A,79.7,72.16
2024-02-26 13:00:00,SITE_A,62.9,58.49
2024-02-26 14:00:00,SITE_A,68.0,58.48
2024-02-26 15:00:00,SITE_A,76.8,59.49
2024-02-26 16:00:00,SITE_A,72.8,55.98
2024-02-26 17:00:00,SITE_A,76.0,66.01
2024-02-26 18:00:00,SITE_A,74.4,66.57
2024-02-26 19:00:00,SITE_A,77.5,58.26
2024-02-26 20:00:00,SITE_A,61.9,45.89
2024-02-26 21:00:00,SITE_A,82.7,66.86
2024-02-26 22:00:00,SITE_A,68.6,64.91
2024-02-26 23:00:00,SITE_A,72.9,65.79
2024-02-27 00:00:00,SITE_A,67.7,66.79
2024-02-27 01:00:00,SITE_A,70.2,67.41
2024-02-27 02:00:00,SITE_A,74.3,72.09
2024-02-27 03:00:00,SITE_A,78.4,88.72
2024-02-27 04:00:00,SITE_A,79.7,89.63
2024-02-27 05:00:00,SITE_A,76.0,89.54
2024-02-27 06:00:00,SITE_A,67.7,69.57
2024-02-27 07:00:00,SITE_A,75.5,94.92
2024-02-27 08:00:00,SITE_A,74.4,84.53
2024-02-27 09:00:00,SITE_A,73.0,70.54
2024-02-27 10:00:00,SITE_A,76.8,85.3
2024-02-27 11:00:00,SITE_A,62.3,61.65
2024-02-27 12:00:00,SITE_A,56.3,55.29
2024-02-27 13:00:00,SITE_A,82.1,71.27
2024-02-27 14:00:00,SITE_A,71.5,61.1
2024-02-27 15:00:00,SITE_A,75.9,61.82
2024-02-27 16:00:00,SITE_A,65.6,43.98
2024-02-27 17:00:00,SITE_A,82.7,67.44
2024-02-27 18:00:00,SITE_A,75.4,58.04
2024-02-27 19:00:00,SITE_A,71.1,57.21
2024-02-27 20:00:00,SITE_A,74.9,63.13
2024-02-27 21:00:00,SITE_A,58.7,49.73
2024-02-27 22:00:00,SITE_A,75.6,66.5
2024-02-27 23:00:00,SITE_A,84.5,68.38
2024-02-28 00:00:00,SITE_A,75.1,67.51
2024-02-28 01:00:00,SITE_A,74.1,74.86
2024-02-28 02:00:00,SITE_A,70.1,74.9
2024-02-28 03:00:00,SITE_A,81.3,89.98
2024-02-28 04:00:00,SITE_A,82.5,98.68
2024-02-28 05:00:00,SITE_A,69.2,78.84
2024-02-28 06:00:00,SITE_A,75.5,88.25
2024-02-28 07:00:00,SITE_A,74.5,85.19
2024-02-28 08:00:00,SITE_A,75.9,83.63
2024-02-28 09:00:00,SITE_A,66.5,72.14
2024-02-28 10:00:00,SITE_A,81.8,81.4
2024-02-28 11:00:00,SITE_A,77.2,76.74
2024-02-28 12:00:00,SITE_A,82.3,76.91
2024-02-28 13:00:00,SITE_A,63.8,57.8
2024-02-28 14:00:00,SITE_A,64.2,47.25
2024-02-28 15:00:00,SITE_A,89.2,71.67
2024-02-28 16:00:00,SITE_A,81.9,59.82
2024-02-28 17:00:00,SITE_A,66.2,51.24
2024-02-28 18:00:00,SITE_A,79.7,55.1
2024-02-28 19:00:00,SITE_A,69.0,53.8
2024-02-28 20:00:00,SITE_A,59.1,46.24
2024-02-28 21:00:00,SITE_A,55.9,44.02
2024-02-28 22:00:00,SITE_A,72.6,64.01
2024-02-28 23:00:00,SITE_A,85.2,78.33
2024-02-29 00:00:00,SITE_A,84.9,80.12
2024-02-29 01:00:00,SITE_A,82.8,85.45
2024-02-29 02:00:00,SITE_A,79.4,81.02
2024-02-29 03:00:00,SITE_A,75.3,84.11
2024-02-29 04:00:00,SITE_A,82.0,91.08
2024-02-29 05:00:00,SITE_A,56.7,61.36
2024-02-29 06:00:00,SITE_A,80.7,88.02
2024-02-29 07:00:00,SITE_A,63.8,79.66
2024-02-29 08:00:00,SITE_A,65.5,82.2
2024-02-29 09:00:00,SITE_A,78.4,88.78
2024-02-29 10:00:00,SITE_A,80.2,81.02
2024-02-29 11:00:00,SITE_A,67.9,76.03
2024-02-29 12:00:00,SITE_A,78.0,77.4
2024-02-29 13:00:00,SITE_A,77.3,71.62
2024-02-29 14:00:00,SITE_A,70.3,70.08
2024-02-29 15:00:00,SITE_A,74.1,56.58
2024-02-29 16:00:00,SITE_A,89.5,73.69
2024-02-29 17:00:00,SITE_A,70.6,50.68
2024-02-29 18:00:00,SITE_A,70.9,51.46
2024-02-29 19:00:00,SITE_A,74.1,70.23
2024-02-29 20:00:00,SITE_A,71.4,59.22
2024-02-29 21:00:00,SITE_A,79.2,74.01
2024-02-29 22:00:00,SITE_A,84.6,74.91
2024-02-29 23:00:00,SITE_A,70.9,66.65
2024-03-01 00:00:00,SITE_A,66.0,60.75
2024-03-01 01:00:00,SITE_A,88.7,93.03
2024-03-01 02:00:00,SITE_A,73.9,77.97
2024-03-01 03:00:00,SITE_A,59.3,66.55
2024-03-01 04:00:00,SITE_A,87.8,96.12
2024-03-01 05:00:00,SITE_A,81.9,92.41
2024-03-01 06:00:00,SITE_A,85.7,97.6
2024-03-01 07:00:00,SITE_A,84.4,96.14
2024-03-01 08:00:00,SITE_A,94.1,103.68
2024-03-01 09:00:00,SITE_A,64.6,63.78
2024-03-01 10:00:00,SITE_A,66.6,73.55
2024-03-01 11:00:00,SITE_A,69.0,69.38
2024-03-01 12:00:00,SITE_A,68.8,49.77
2024-03-01 13:00:00,SITE_A,73.9,59.28
2024-03-01 14:00:00,SITE_A,69.0,57.56
2024-03-01 15:00:00,SITE_A,63.4,59.35
2024-03-01 16:00:00,SITE_A,66.0,55.87
2024-03-01 17:00:00,SITE_A,70.6,51.42
2024-03-01 18:00:00,SITE_A,82.1,61.55
2024-03-01 19:00:00,SITE_A,68.4,58.8
2024-03-01 20:00:00,SITE_A,79.5,59.58
2024-03-01 21:00:00,SITE_A,62.4,46.77
2024-03-01 22:00:00,SITE_A,47.4,47.23
2024-03-01 23:00:00,SITE_A,71.9,71.18
2024-03-02 00:00:00,SITE_A,68.1,56.22
2024-03-02 01:00:00,SITE_A,66.0,62.95
2024-03-02 02:00:00,SITE_A,65.0,62.28
2024-03-02 03:00:00,SITE_A,67.4,64.0
2024-03-02 04:00:00,SITE_A,65.1,72.58
2024-03-02 05:00:00,SITE_A,65.9,65.25
2024-03-02 06:00:00,SITE_A,62.2,69.24
2024-03-02 07:00:00,SITE_A,56.0,59.61
2024-03-02 08:00:00,SITE_A,55.4,56.82
2024-03-02 09:00:00,SITE_A,92.7,87.16
2024-03-02 10:00:00,SITE_A,72.6,64.14
2024-03-02 11:00:00,SITE_A,85.3,75.39
2024-03-02 12:00:00,SITE_A,71.7,59.52
2024-03-02 13:00:00,SITE_A,71.9,59.54
2024-03-02 14:00:00,SITE_A,75.5,52.67
2024-03-02 15:00:00,SITE_A,78.2,57.02
2024-03-02 16:00:00,SITE_A,63.1,47.78
2024-03-02 17:00:00,SITE_A,70.1,45.72
2024-03-02 18:00:00,SITE_A,75.5,55.86
2024-03-02 19:00:00,SITE_A,57.6,45.39
2024-03-02 20:00:00,SITE_A,83.5,53.08
2024-03-02 21:00:00,SITE_A,81.6,56.33
2024-03-02 22:00:00,SITE_A,56.3,38.26
2024-03-02 23:00:00,SITE_A,66.1,56.85
2024-03-03 00:00:00,SITE_A,74.0,64.61
2024-03-03 01:00:00,SITE_A,79.9,64.2
2024-03-03 02:00:00,SITE_A,85.4,77.05
2024-03-03 03:00:00,SITE_A,68.1,69.21
2024-03-03 04:00:00,SITE_A,91.9,92.28
2024-03-03 05:00:00,SITE_A,72.8,81.26
2024-03-03 06:00:00,SITE_A,71.4,68.56
2024-03-03 07:00:00,SITE_A,77.7,79.81
2024-03-03 08:00:00,SITE_A,75.7,71.65
2024-03-03 09:00:00,SITE_A,75.2,74.74
2024-03-03 10:00:00,SITE_A,89.2,82.76
2024-03-03 11:00:00,SITE_A,75.2,69.68
2024-03-03 12:00:00,SITE_A,65.3,55.1
2024-03-03 13:00:00,SITE_A,66.5,58.88
2024-03-03 14:00:00,SITE_A,85.0,61.92
2024-03-03 15:00:00,SITE_A,78.7,53.11
2024-03-03 16:00:00,SITE_A,60.8,45.4
2024-03-03 17:00:00,SITE_A,60.4,52.22
2024-03-03 18:00:00,SITE_A,73.4,43.28
2024-03-03 19:00:00,SITE_A,78.2,48.63
2024-03-03 20:00:00,SITE_A,67.8,50.06
2024-03-03 21:00:00,SITE_A,59.8,50.96
2024-03-03 22:00:00,SITE_A,64.2,52.23
2024-03-03 23:00:00,SITE_A,86.4,67.07
2024-03-04 00:00:00,SITE_A,77.2,76.16
2024-03-04 01:00:00,SITE_A,81.3,84.21
2024-03-04 02:00:00,SITE_A,82.6,83.27
2024-03-04 03:00:00,SITE_A,68.3,79.63
2024-03-04 04:00:00,SITE_A,70.3,79.54
2024-03-04 05:00:00,SITE_A,71.9,74.06
2024-03-04 06:00:00,SITE_A,76.6,87.57
2024-03-04 07:00:00,SITE_A,82.0,90.58
2024-03-04 08:00:00,SITE_A,88.3,104.86
2024-03-04 09:00:00,SITE_A,79.8,80.53
2024-03-04 10:00:00,SITE_A,79.9,81.66
2024-03-04 11:00:00,SITE_A,88.7,89.9
2024-03-04 12:00:00,SITE_A,71.7,81.29
2024-03-04 13:00:00,SITE_A,82.8,84.74
2024-03-04 14:00:00,SITE_A,78.0,67.05
2024-03-04 15:00:00,SITE_A,78.3,66.15
2024-03-04 16:00:00,SITE_A,71.6,60.19
2024-03-04 17:00:00,SITE_A,62.2,44.02
2024-03-04 18:00:00,SITE_A,76.1,58.56
2024-03-04 19:00:00,SITE_A,76.1,65.82
2024-03-04 20:00:00,SITE_A,68.8,55.81
2024-03-04 21:00:00,SITE_A,72.6,69.88
2024-03-04 22:00:00,SITE_A,66.3,55.82
2024-03-04 23:00:00,SITE_A,66.4,60.78
2024-03-05 00:00:00,SITE_A,69.5,66.94
2024-03-05 01:00:00,SITE_A,62.8,58.03
2024-03-05 02:00:00,SITE_A,68.7,78.83
2024-03-05 03:00:00,SITE_A,79.1,84.87
2024-03-05 04:00:00,SITE_A,85.0,96.41
2024-03-05 05:00:00,SITE_A,90.0,98.98
2024-03-05 06:00:00,SITE_A,70.2,90.18
2024-03-05 07:00:00,SITE_A,83.0,100.77
2024-03-05 08:00:00,SITE_A,76.1,86.16
2024-03-05 09:00:00,SITE_A,71.5,72.8
2024-03-05 10:00:00,SITE_A,76.6,84.76
2024-03-05 11:00:00,SITE_A,82.2,88.12
2024-03-05 12:00:00,SITE_A,69.5,62.68
2024-03-05 13:00:00,SITE_A,69.3,62.97
2024-03-05 14:00:00,SITE_A,70.2,61.55
2024-03-05 15:00:00,SITE_A,68.4,62.47
2024-03-05 16:00:00,SITE_A,83.0,119.71
2024-03-05 17:00:00,SITE_A,67.4,57.64
2024-03-05 18:00:00,SITE_A,68.8,49.52
2024-03-05 19:00:00,SITE_A,76.0,53.7
2024-03-05 20:00:00,SITE_A,75.3,69.13
2024-03-05 21:00:00,SITE_A,70.2,51.83
2024-03-05 22:00:00,SITE_A,87.0,70.8
2024-03-05 23:00:00,SITE_A,68.4,66.95
2024-03-06 00:00:00,SITE_A,72.1,67.07
2024-03-06 01:00:00,SITE_A,58.1,57.48
2024-03-06 02:00:00,SITE_A,71.1,74.69
2024-03-06 03:00:00,SITE_A,62.9,59.53
2024-03-06 04:00:00,SITE_A,66.2,81.25
2024-03-06 05:00:00,SITE_A,57.9,69.04
2024-03-06 06:00:00,SITE_A,66.4,73.54
2024-03-06 07:00:00,SITE_A,72.9,75.49
2024-03-06 08:00:00,SITE_A,71.6,74.44
2024-03-06 09:00:00,SITE_A,70.2,69.73
2024-03-06 10:00:00,SITE_A,70.9,76.72
2024-03-06 11:00:00,SITE_A,69.5,72.13
2024-03-06 12:00:00,SITE_A,73.3,73.85
2024-03-06 13:00:00,SITE_A,72.7,70.29
2024-03-06 14:00:00,SITE_A,75.8,68.84
2024-03-06 15:00:00,SITE_A,72.0,67.47
2024-03-06 16:00:00,SITE_A,70.1,62.19
2024-03-06 17:00:00,SITE_A,79.8,66.58
2024-03-06 18:00:00,SITE_A,78.4,61.46
2024-03-06 19:00:00,SITE_A,73.3,60.77
2024-03-06 20:00:00,SITE_A,83.1,63.73
2024-03-06 21:00:00,SITE_A,74.3,60.44
2024-03-06 22:00:00,SITE_A,72.3,71.58
2024-03-06 23:00:00,SITE_A,73.1,64.19
2024-03-07 00:00:00,SITE_A,74.9,69.14
2024-03-07 01:00:00,SITE_A,66.3,66.17
2024-03-07 02:00:00,SITE_A,58.6,60.9
2024-03-07 03:00:00,SITE_A,75.9,81.16
2024-03-07 04:00:00,SITE_A,80.3,91.63
2024-03-07 05:00:00,SITE_A,65.6,77.82
2024-03-07 06:00:00,SITE_A,82.2,99.09
2024-03-07 07:00:00,SITE_A,60.5,81.94
2024-03-07 08:00:00,SITE_A,69.2,77.03
2024-03-07 09:00:00,SITE_A,87.3,94.74
2024-03-07 10:00:00,SITE_A,76.5,71.91
2024-03-07 11:00:00,SITE_A,71.2,66.18
2024-03-07 12:00:00,SITE_A,75.7,72.27
2024-03-07 13:00:00,SITE_A,83.2,77.9
2024-03-07 14:00:00,SITE_A,62.1,57.34
2024-03-07 15:00:00,SITE_A,84.2,72.28
2024-03-07 16:00:00,SITE_A,69.8,62.32
2024-03-07 17:00:00,SITE_A,79.3,70.07
2024-03-07 18:00:00,SITE_A,68.8,52.31
2024-03-07 19:00:00,SITE_A,87.2,63.13
2024-03-07 20:00:00,SITE_A,73.4,62.02
2024-03-07 21:00:00,SITE_A,63.1,57.78
2024-03-07 22:00:00,SITE_A,77.5,67.84
2024-03-07 23:00:00,SITE_A,84.1,75.47
2024-03-08 00:00:00,SITE_A,83.2,77.22
2024-03-08 01:00:00,SITE_A,74.5,75.49
2024-03-08 02:00:00,SITE_A,80.2,88.24
2024-03-08 03:00:00,SITE_A,70.4,74.66
2024-03-08 04:00:00,SITE_A,78.5,84.61
2024-03-08 05:00:00,SITE_A,76.6,91.2
2024-03-08 06:00:00,SITE_A,50.6,56.71
2024-03-08 07:00:00,SITE_A,65.7,77.42
2024-03-08 08:00:00,SITE_A,75.4,85.95
2024-03-08 09:00:00,SITE_A,75.1,82.8
2024-03-08 10:00:00,SITE_A,73.5,75.08
2024-03-08 11:00:00,SITE_A,74.5,84.42
2024-03-08 12:00:00,SITE_A,83.4,81.96
2024-03-08 13:00:00,SITE_A,76.6,67.52
2024-03-08 14:00:00,SITE_A,55.1,51.01
2024-03-08 15:00:00,SITE_A,89.4,82.35
2024-03-08 16:00:00,SITE_A,58.5,48.3
2024-03-08 17:00:00,SITE_A,81.5,70.79
2024-03-08 18:00:00,SITE_A,61.3,42.52
2024-03-08 19:00:00,SITE_A,85.2,61.54
2024-03-08 20:00:00,SITE_A,71.6,46.74
2024-03-08 21:00:00,SITE_A,76.9,73.57
2024-03-08 22:00:00,SITE_A,57.9,43.11
2024-03-08 23:00:00,SITE_A,79.6,73.56
2024-03-09 00:00:00,SITE_A,77.1,75.68
2024-03-09 01:00:00,SITE_A,78.8,76.68
2024-03-09 02:00:00,SITE_A,81.4,79.34
2024-03-09 03:00:00,SITE_A,75.3,81.17
2024-03-09 04:00:00,SITE_A,72.1,70.58
2024-03-09 05:00:00,SITE_A,67.3,73.2
2024-03-09 06:00:00,SITE_A,70.3,73.28
2024-03-09 07:00:00,SITE_A,83.5,85.35
2024-03-09 08:00:00,SITE_A,67.1,70.2
2024-03-09 09:00:00,SITE_A,59.1,65.91
2024-03-09 10:00:00,SITE_A,66.0,71.72
2024-03-09 11:00:00,SITE_A,78.7,70.48
2024-03-09 12:00:00,SITE_A,71.4,57.03
2024-03-09 13:00:00,SITE_A,78.7,60.65
2024-03-09 14:00:00,SITE_A,57.9,56.2
2024-03-09 15:00:00,SITE_A,50.0,46.33
2024-03-09 16:00:00,SITE_A,76.0,49.21
2024-03-09 17:00:00,SITE_A,81.9,65.48
2024-03-09 18:00:00,SITE_A,60.2,39.24
2024-03-09 19:00:00,SITE_A,78.1,58.04
2024-03-09 20:00:00,SITE_A,83.4,56.03
2024-03-09 21:00:00,SITE_A,73.9,66.14
2024-03-09 22:00:00,SITE_A,81.1,60.36
2024-03-09 23:00:00,SITE_A,75.4,57.04
2024-03-10 00:00:00,SITE_A,71.8,60.52
2024-03-10 01:00:00,SITE_A,80.5,86.49
2024-03-10 02:00:00,SITE_A,89.2,85.72
2024-03-10 03:00:00,SITE_A,69.5,64.4
2024-03-10 04:00:00,SITE_A,73.2,71.08
2024-03-10 05:00:00,SITE_A,66.0,60.67
2024-03-10 06:00:00,SITE_A,75.2,81.31
2024-03-10 07:00:00,SITE_A,72.7,69.54
2024-03-10 08:00:00,SITE_A,83.2,89.94
2024-03-10 09:00:00,SITE_A,85.3,87.99
2024-03-10 10:00:00,SITE_A,80.3,76.05
2024-03-10 11:00:00,SITE_A,82.3,81.12
2024-03-10 12:00:00,SITE_A,68.3,64.67
2024-03-10 13:00:00,SITE_A,66.3,56.2
2024-03-10 14:00:00,SITE_A,77.5,56.79
2024-03-10 15:00:00,SITE_A,74.1,57.62
2024-03-10 16:00:00,SITE_A,90.0,66.02
2024-03-10 17:00:00,SITE_A,58.6,44.63
2024-03-10 18:00:00,SITE_A,78.9,55.24
2024-03-10 19:00:00,SITE_A,78.8,56.87
2024-03-10 20:00:00,SITE_A,67.9,50.89
2024-03-10 21:00:00,SITE_A,66.3,56.96
2024-03-10 22:00:00,SITE_A,71.3,49.83
2024-03-10 23:00:00,SITE_A,60.9,46.29
2024-03-11 00:00:00,SITE_A,85.7,82.56
2024-03-11 01:00:00,SITE_A,95.6,91.96
2024-03-11 02:00:00,SITE_A,71.3,77.38
2024-03-11 03:00:00,SITE_A,68.9,71.22
2024-03-11 04:00:00,SITE_A,63.5,68.54
2024-03-11 05:00:00,SITE_A,65.3,86.7
2024-03-11 06:00:00,SITE_A,69.3,80.03
2024-03-11 07:00:00,SITE_A,83.7,90.15
2024-03-11 08:00:00,SITE_A,99.6,110.41
2024-03-11 09:00:00,SITE_A,68.3,81.33
2024-03-11 10:00:00,SITE_A,66.8,78.02
2024-03-11 11:00:00,SITE_A,64.7,59.54
2024-03-11 12:00:00,SITE_A,77.7,71.26
2024-03-11 13:00:00,SITE_A,76.8,71.61
2024-03-11 14:00:00,SITE_A,74.9,65.18
2024-03-11 15:00:00,SITE_A,70.5,51.02
2024-03-11 16:00:00,SITE_A,84.9,60.27
2024-03-11 17:00:00,SITE_A,80.2,57.08
2024-03-11 18:00:00,SITE_A,79.8,52.79
2024-03-11 19:00:00,SITE_A,77.0,57.87
2024-03-11 20:00:00,SITE_A,72.6,64.33
2024-03-11 21:00:00,SITE_A,68.4,54.06
2024-03-11 22:00:00,SITE_A,78.2,73.5
2024-03-11 23:00:00,SITE_A,77.5,71.24
2024-03-12 00:00:00,SITE_A,78.6,75.09
2024-03-12 01:00:00,SITE_A,61.6,55.63
2024-03-12 02:00:00,SITE_A,76.8,87.68
2024-03-12 03:00:00,SITE_A,71.6,80.23
2024-03-12 04:00:00,SITE_A,67.1,69.1
2024-03-12 05:00:00,SITE_A,79.9,94.0
2024-03-12 06:00:00,SITE_A,75.5,84.97
2024-03-12 07:00:00,SITE_A,93.0,106.25
2024-03-12 08:00:00,SITE_A,78.0,89.73
2024-03-12 09:00:00,SITE_A,71.8,85.86
2024-03-12 10:00:00,SITE_A,73.3,72.74
2024-03-12 11:00:00,SITE_A,64.8,69.83
2024-03-12 12:00:00,SITE_A,84.0,87.45
2024-03-12 13:00:00,SITE_A,76.7,83.04
2024-03-12 14:00:00,SITE_A,76.8,72.22
2024-03-12 15:00:00,SITE_A,65.6,57.15
2024-03-12 16:00:00,SITE_A,80.4,65.55
2024-03-12 17:00:00,SITE_A,66.7,60.52
2024-03-12 18:00:00,SITE_A,69.7,53.06
2024-03-12 19:00:00,SITE_A,75.2,62.85
2024-03-12 20:00:00,SITE_A,69.5,67.14
2024-03-12 21:00:00,SITE_A,67.8,56.49
2024-03-12 22:00:00,SITE_A,73.8,54.49
2024-03-12 23:00:00,SITE_A,82.3,70.9
2024-03-13 00:00:00,SITE_A,81.3,79.96
2024-03-13 01:00:00,SITE_A,79.8,76.97
2024-03-13 02:00:00,SITE_A,78.1,81.41
2024-03-13 03:00:00,SITE_A,70.4,76.97
2024-03-13 04:00:00,SITE_A,83.2,96.81
2024-03-13 05:00:00,SITE_A,60.3,66.56
2024-03-13 06:00:00,SITE_A,77.7,87.37
2024-03-13 07:00:00,SITE_A,80.9,100.28
2024-03-13 08:00:00,SITE_A,73.5,81.48
2024-03-13 09:00:00,SITE_A,68.4,80.11
2024-03-13 10:00:00,SITE_A,73.9,79.16
2024-03-13 11:00:00,SITE_A,68.2,70.1
2024-03-13 12:00:00,SITE_A,78.3,79.54
2024-03-13 13:00:00,SITE_A,81.8,65.53
2024-03-13 14:00:00,SITE_A,77.8,70.06
2024-03-13 15:00:00,SITE_A,77.3,67.12
2024-03-13 16:00:00,SITE_A,80.3,68.42
2024-03-13 17:00:00,SITE_A,81.2,61.42
2024-03-13 18:00:00,SITE_A,68.0,53.33
2024-03-13 19:00:00,SITE_A,61.9,37.14
2024-03-13 20:00:00,SITE_A,76.5,58.0
2024-03-13 21:00:00,SITE_A,81.7,68.56
2024-03-13 22:00:00,SITE_A,61.6,62.2
2024-03-13 23:00:00,SITE_A,74.8,78.2
2024-03-14 00:00:00,SITE_A,83.3,78.59
2024-03-14 01:00:00,SITE_A,73.3,79.49
2024-03-14 02:00:00,SITE_A,86.4,90.7
2024-03-14 03:00:00,SITE_A,84.9,85.28
2024-03-14 04:00:00,SITE_A,72.8,86.28
2024-03-14 05:00:00,SITE_A,71.3,92.26
2024-03-14 06:00:00,SITE_A,71.5,81.83
2024-03-14 07:00:00,SITE_A,75.4,82.86
2024-03-14 08:00:00,SITE_A,64.9,75.31
2024-03-14 09:00:00,SITE_A,63.4,70.83
2024-03-14 10:00:00,SITE_A,56.1,74.73
2024-03-14 11:00:00,SITE_A,74.1,80.92
2024-03-14 12:00:00,SITE_A,90.6,87.53
2024-03-14 13:00:00,SITE_A,58.4,40.61
2024-03-14 14:00:00,SITE_A,72.8,63.19
2024-03-14 15:00:00,SITE_A,72.6,70.05
2024-03-14 16:00:00,SITE_A,73.1,59.31
2024-03-14 17:00:00,SITE_A,84.4,69.72
2024-03-14 18:00:00,SITE_A,67.2,54.76
2024-03-14 19:00:00,SITE_A,58.8,44.72
2024-03-14 20:00:00,SITE_A,70.1,65.12
2024-03-14 21:00:00,SITE_A,69.0,58.97
2024-03-14 22:00:00,SITE_A,56.5,47.25
2024-03-14 23:00:00,SITE_A,76.3,70.4
2024-03-15 00:00:00,SITE_A,64.9,71.04
2024-03-15 01:00:00,SITE_A,73.7,0.0
2024-03-15 02:00:00,SITE_A,71.4,78.13
2024-03-15 03:00:00,SITE_A,65.8,74.24
2024-03-15 04:00:00,SITE_A,81.5,84.71
2024-03-15 05:00:00,SITE_A,72.1,87.82
2024-03-15 06:00:00,SITE_A,74.8,88.64
2024-03-15 07:00:00,SITE_A,79.1,95.8
2024-03-15 08:00:00,SITE_A,76.7,93.07
2024-03-15 09:00:00,SITE_A,75.5,83.57
2024-03-15 10:00:00,SITE_A,67.8,70.41
2024-03-15 11:00:00,SITE_A,65.5,60.7
2024-03-15 12:00:00,SITE_A,75.6,70.35
2024-03-15 13:00:00,SITE_A,66.7,62.23
2024-03-15 14:00:00,SITE_A,80.7,65.5
2024-03-15 15:00:00,SITE_A,73.4,64.33
2024-03-15 16:00:00,SITE_A,79.6,59.23
2024-03-15 17:00:00,SITE_A,66.5,43.97
2024-03-15 18:00:00,SITE_A,65.3,48.56
2024-03-15 19:00:00,SITE_A,87.8,69.08
2024-03-15 20:00:00,SITE_A,73.2,52.75
2024-03-15 21:00:00,SITE_A,81.7,63.4
2024-03-15 22:00:00,SITE_A,63.1,53.0
2024-03-15 23:00:00,SITE_A,72.1,64.33
2024-03-16 00:00:00,SITE_A,84.8,75.13
2024-03-16 01:00:00,SITE_A,61.9,61.23
2024-03-16 02:00:00,SITE_A,92.6,85.53
2024-03-16 03:00:00,SITE_A,76.0,70.79
2024-03-16 04:00:00,SITE_A,67.9,71.07
2024-03-16 05:00:00,SITE_A,77.2,83.18
2024-03-16 06:00:00,SITE_A,83.3,94.97
2024-03-16 07:00:00,SITE_A,67.8,77.28
2024-03-16 08:00:00,SITE_A,69.0,65.15
2024-03-16 09:00:00,SITE_A,76.4,75.65
2024-03-16 10:00:00,SITE_A,78.2,77.39
2024-03-16 11:00:00,SITE_A,72.9,63.09
2024-03-16 12:00:00,SITE_A,77.7,66.14
2024-03-16 13:00:00,SITE_A,81.3,70.51
2024-03-16 14:00:00,SITE_A,75.8,61.04
2024-03-16 15:00:00,SITE_A,68.9,52.27
2024-03-16 16:00:00,SITE_A,74.3,50.63
2024-03-16 17:00:00,SITE_A,88.5,54.61
2024-03-16 18:00:00,SITE_A,77.1,52.42
2024-03-16 19:00:00,SITE_A,84.4,58.7
2024-03-16 20:00:00,SITE_A,70.4,43.94
2024-03-16 21:00:00,SITE_A,76.6,57.8
2024-03-16 22:00:00,SITE_A,80.8,65.38
2024-03-16 23:00:00,SITE_A,86.5,67.66
2024-03-17 00:00:00,SITE_A,84.3,75.28
2024-03-17 01:00:00,SITE_A,65.5,62.54
2024-03-17 02:00:00,SITE_A,83.7,78.55
2024-03-17 03:00:00,SITE_A,88.0,84.94
2024-03-17 04:00:00,SITE_A,69.9,70.69
2024-03-17 05:00:00,SITE_A,67.3,66.85
2024-03-17 06:00:00,SITE_A,74.3,79.99
2024-03-17 07:00:00,SITE_A,75.9,75.17
2024-03-17 08:00:00,SITE_A,71.7,70.17
2024-03-17 09:00:00,SITE_A,65.0,68.4
2024-03-17 10:00:00,SITE_A,86.3,81.17
2024-03-17 11:00:00,SITE_A,67.6,149.5
2024-03-17 12:00:00,SITE_A,70.5,53.58
2024-03-17 13:00:00,SITE_A,75.4,60.08
2024-03-17 14:00:00,SITE_A,62.7,58.74
2024-03-17 15:00:00,SITE_A,62.1,38.69
2024-03-17 16:00:00,SITE_A,71.1,60.54
2024-03-17 17:00:00,SITE_A,81.1,58.39
2024-03-17 18:00:00,SITE_A,76.0,50.65
2024-03-17 19:00:00,SITE_A,58.1,41.06
2024-03-17 20:00:00,SITE_A,85.7,67.67
2024-03-17 21:00:00,SITE_A,80.9,49.22
2024-03-17 22:00:00,SITE_A,76.1,67.09
2024-03-17 23:00:00,SITE_A,75.9,64.4
2024-03-18 00:00:00,SITE_A,79.9,82.62
2024-03-18 01:00:00,SITE_A,93.2,85.29
2024-03-18 02:00:00,SITE_A,81.6,85.82
2024-03-18 03:00:00,SITE_A,76.9,73.81
2024-03-18 04:00:00,SITE_A,64.7,81.02
2024-03-18 05:00:00,SITE_A,75.9,83.3
2024-03-18 06:00:00,SITE_A,80.8,88.97
2024-03-18 07:00:00,SITE_A,73.6,76.16
2024-03-18 08:00:00,SITE_A,70.4,83.2
2024-03-18 09:00:00,SITE_A,79.0,87.95
2024-03-18 10:00:00,SITE_A,66.7,68.52
2024-03-18 11:00:00,SITE_A,81.5,84.4
2024-03-18 12:00:00,SITE_A,71.1,65.76
2024-03-18 13:00:00,SITE_A,57.6,45.8
2024-03-18 14:00:00,SITE_A,70.9,60.76
2024-03-18 15:00:00,SITE_A,74.1,70.37
